,state,fips,cases,deaths,employed-sugar-intake-daily
22249,Louisiana,22,1459866,18138,46.9
22250,Louisiana,22,1459866,18138,46.9
22251,Louisiana,22,1461433,18168,46.9
22252,Louisiana,22,1461433,18168,46.9
22253,Louisiana,22,1461433,18168,46.9
22254,Louisiana,22,1461433,18168,46.9
22255,Louisiana,22,1461433,18168,46.9
22256,Louisiana,22,1461433,18168,46.9
22257,Louisiana,22,1461433,18168,46.9
22258,Louisiana,22,1463379,18193,46.9
22259,Louisiana,22,1463379,18193,46.9
22260,Louisiana,22,1463379,18193,46.9
22261,Louisiana,22,1463379,18193,46.9
22262,Louisiana,22,1463379,18193,46.9
22263,Louisiana,22,1463379,18193,46.9
22264,Louisiana,22,1463379,18193,46.9
22265,Louisiana,22,1465700,18217,46.9
22266,Louisiana,22,1465700,18217,46.9
22267,Louisiana,22,1465700,18239,46.9
22268,Louisiana,22,1465700,18239,46.9
22269,Louisiana,22,1465700,18239,46.9
22270,Louisiana,22,1465700,18239,46.9
22271,Louisiana,22,1465700,18239,46.9
22272,Louisiana,22,1467573,18255,46.9
22273,Louisiana,22,1467573,18255,46.9
22274,Louisiana,22,1467573,18234,46.9
22275,Louisiana,22,1467573,18234,46.9
22276,Louisiana,22,1467573,18234,46.9
22277,Louisiana,22,1467573,18234,46.9
22278,Louisiana,22,1467573,18234,46.9
22279,Louisiana,22,1470441,18261,46.9
22280,Louisiana,22,1470441,18261,46.9
22281,Louisiana,22,1470441,18261,46.9
22282,Louisiana,22,1470441,18261,46.9
22283,Louisiana,22,1470441,18261,46.9
22284,Louisiana,22,1470441,18261,46.9
22285,Louisiana,22,1470441,18261,46.9
22286,Louisiana,22,1473092,18274,46.9
22287,Louisiana,22,1473092,18274,46.9
22288,Louisiana,22,1473092,18274,46.9
22289,Louisiana,22,1473092,18274,46.9
22290,Louisiana,22,1473092,18274,46.9
22291,Louisiana,22,1473092,18274,46.9
22292,Louisiana,22,1473092,18274,46.9
22293,Louisiana,22,1477545,18296,46.9
22294,Louisiana,22,1477545,18296,46.9
22295,Louisiana,22,1477545,18296,46.9
22296,Louisiana,22,1477545,18296,46.9
22297,Louisiana,22,1477545,18296,46.9
22298,Louisiana,22,1477545,18296,46.9
22299,Louisiana,22,1477545,18296,46.9
22300,Louisiana,22,1482269,18324,46.9
22301,Louisiana,22,1482269,18324,46.9
22302,Louisiana,22,1482269,18324,46.9
22303,Louisiana,22,1482269,18324,46.9
22304,Louisiana,22,1482269,18324,46.9
22305,Louisiana,22,1482269,18324,46.9
22306,Louisiana,22,1482269,18324,46.9
22307,Louisiana,22,1507707,18345,46.9
22308,Louisiana,22,1507707,18345,46.9
22309,Louisiana,22,1507707,18345,46.9
22310,Louisiana,22,1507707,18345,46.9
22311,Louisiana,22,1507707,18345,46.9
22312,Louisiana,22,1507707,18345,46.9
22313,Louisiana,22,1507707,18345,46.9
22314,Louisiana,22,1514113,18370,46.9
22315,Louisiana,22,1514113,18370,46.9
22316,Louisiana,22,1514113,18370,46.9
22317,Louisiana,22,1514113,18370,46.9
22318,Louisiana,22,1514113,18370,46.9
22319,Louisiana,22,1514113,18370,46.9
22320,Louisiana,22,1514113,18370,46.9
22321,Louisiana,22,1521203,18394,46.9
22322,Louisiana,22,1521203,18394,46.9
22323,Louisiana,22,1521203,18394,46.9
22324,Louisiana,22,1521203,18394,46.9
22325,Louisiana,22,1521203,18394,46.9
22326,Louisiana,22,1521203,18394,46.9
22327,Louisiana,22,1521203,18394,46.9
22328,Louisiana,22,1528052,18436,46.9
22329,Louisiana,22,1528052,18436,46.9
22330,Louisiana,22,1528052,18436,46.9
22331,Louisiana,22,1528052,18436,46.9
22332,Louisiana,22,1528052,18436,46.9
22333,Louisiana,22,1528052,18436,46.9
22334,Louisiana,22,1528052,18436,46.9
22335,Louisiana,22,1533257,18479,46.9
22336,Louisiana,22,1533257,18479,46.9
22337,Louisiana,22,1533257,18479,46.9
22338,Louisiana,22,1533257,18479,46.9
22339,Louisiana,22,1533257,18479,46.9
22340,Louisiana,22,1533257,18479,46.9
22341,Louisiana,22,1533257,18479,46.9
22342,Louisiana,22,1538276,18525,46.9
22343,Louisiana,22,1538276,18525,46.9
22344,Louisiana,22,1538276,18525,46.9
22345,Louisiana,22,1538276,18525,46.9
22346,Louisiana,22,1538276,18525,46.9
22347,Louisiana,22,1538276,18525,46.9
22348,Louisiana,22,1538276,18525,46.9
22349,Louisiana,22,1548508,18572,46.9
22350,Louisiana,22,1548508,18572,46.9
22351,Louisiana,22,1548508,18572,46.9
22352,Louisiana,22,1548508,18572,46.9
22353,Louisiana,22,1548508,18572,46.9
22354,Louisiana,22,1548508,18572,46.9
22355,Louisiana,22,1548508,18572,46.9
22356,Louisiana,22,1555480,18624,46.9
22357,Louisiana,22,1555480,18624,46.9
22358,Louisiana,22,1555480,18624,46.9
22359,Louisiana,22,1555480,18624,46.9
22360,Louisiana,22,1555480,18624,46.9
22361,Louisiana,22,1555480,18624,46.9
22362,Louisiana,22,1555480,18624,46.9
22363,Louisiana,22,1560627,18666,46.9
22364,Louisiana,22,1560627,18666,46.9
22365,Louisiana,22,1560627,18666,46.9
22366,Louisiana,22,1560627,18666,46.9
22367,Louisiana,22,1560627,18666,46.9
22368,Louisiana,22,1560627,18666,46.9
22369,Louisiana,22,1560627,18666,46.9
22370,Louisiana,22,1566105,18706,46.9
22371,Louisiana,22,1566105,18706,46.9
22372,Louisiana,22,1566105,18706,46.9
22373,Louisiana,22,1566105,18706,46.9
22374,Louisiana,22,1566105,18706,46.9
22375,Louisiana,22,1566105,18706,46.9
22376,Louisiana,22,1566105,18706,46.9
22377,Louisiana,22,1570671,18738,46.9
22378,Louisiana,22,1570671,18738,46.9
22379,Louisiana,22,1570671,18738,46.9
22380,Louisiana,22,1570671,18738,46.9
22381,Louisiana,22,1570671,18738,46.9
22382,Louisiana,22,1570671,18738,46.9
22383,Louisiana,22,1570671,18738,46.9
22384,Louisiana,22,1573810,18766,46.9
22385,Louisiana,22,1573810,18766,46.9
22386,Louisiana,22,1573810,18766,46.9
22387,Louisiana,22,1573810,18766,46.9
22388,Louisiana,22,1573810,18766,46.9
22389,Louisiana,22,1573810,18766,46.9
22390,Louisiana,22,1573810,18766,46.9
22391,Louisiana,22,1576509,18801,46.9
22392,Louisiana,22,1576509,18801,46.9
22393,Louisiana,22,1576509,18801,46.9
22394,Louisiana,22,1576509,18801,46.9
22395,Louisiana,22,1576509,18801,46.9
22396,Louisiana,22,1576509,18801,46.9
22397,Louisiana,22,1576509,18801,46.9
22398,Louisiana,22,1580709,18835,46.9
22399,Louisiana,22,1580709,18835,46.9
22400,Ohio,39,3,0,32.0
22401,Ohio,39,3,0,32.0
22402,Ohio,39,4,0,32.0
22403,Ohio,39,5,0,32.0
22404,Ohio,39,13,0,32.0
22405,Ohio,39,26,0,32.0
22406,Ohio,39,37,0,32.0
22407,Ohio,39,50,0,32.0
22408,Ohio,39,67,0,32.0
22409,Ohio,39,90,0,32.0
22410,Ohio,39,120,0,32.0
22411,Ohio,39,169,1,32.0
22412,Ohio,39,247,3,32.0
22413,Ohio,39,351,3,32.0
22414,Ohio,39,444,6,32.0
22415,Ohio,39,564,8,32.0
22416,Ohio,39,707,11,32.0
22417,Ohio,39,867,15,32.0
22418,Ohio,39,1144,22,32.0
22419,Ohio,39,1406,25,32.0
22420,Ohio,39,1665,30,32.0
22421,Ohio,39,1933,40,32.0
22422,Ohio,39,2199,55,32.0
22423,Ohio,39,2548,65,32.0
22424,Ohio,39,2903,81,32.0
22425,Ohio,39,3312,91,32.0
22426,Ohio,39,3739,102,32.0
22427,Ohio,39,4043,119,32.0
22428,Ohio,39,4450,142,32.0
22429,Ohio,39,4783,167,32.0
22430,Ohio,39,5149,193,32.0
22431,Ohio,39,5513,213,32.0
22432,Ohio,39,5879,231,32.0
22433,Ohio,39,6251,247,32.0
22434,Ohio,39,6605,253,32.0
22435,Ohio,39,6975,274,32.0
22436,Ohio,39,7280,324,32.0
22437,Ohio,39,7791,361,32.0
22438,Ohio,39,8414,389,32.0
22439,Ohio,39,9107,418,32.0
22440,Ohio,39,10222,451,32.0
22441,Ohio,39,11602,471,32.0
22442,Ohio,39,12919,509,32.0
22443,Ohio,39,13725,557,32.0
22444,Ohio,39,14117,610,32.0
22445,Ohio,39,14694,656,32.0
22446,Ohio,39,15169,690,32.0
22447,Ohio,39,15587,711,32.0
22448,Ohio,39,15963,728,32.0
22449,Ohio,39,16325,753,32.0
22450,Ohio,39,16769,799,32.0
22451,Ohio,39,17303,937,32.0
22452,Ohio,39,18027,975,32.0
22453,Ohio,39,18743,1002,32.0
22454,Ohio,39,19335,1021,32.0
22455,Ohio,39,19914,1038,32.0
22456,Ohio,39,20474,1056,32.0
22457,Ohio,39,20969,1135,32.0
22458,Ohio,39,21576,1225,32.0
22459,Ohio,39,22131,1271,32.0
22460,Ohio,39,23018,1306,32.0
22461,Ohio,39,23697,1331,32.0
22462,Ohio,39,24086,1341,32.0
22463,Ohio,39,24785,1357,32.0
22464,Ohio,39,25257,1436,32.0
22465,Ohio,39,25727,1483,32.0
22466,Ohio,39,26363,1534,32.0
22467,Ohio,39,26956,1581,32.0
22468,Ohio,39,27476,1610,32.0
22469,Ohio,39,27925,1625,32.0
22470,Ohio,39,28455,1657,32.0
22471,Ohio,39,28953,1720,32.0
22472,Ohio,39,29437,1781,32.0
22473,Ohio,39,30168,1836,32.0
22474,Ohio,39,30795,1872,32.0
22475,Ohio,39,31408,1956,32.0
22476,Ohio,39,31911,1969,32.0
22477,Ohio,39,32477,1987,32.0
22478,Ohio,39,33006,2002,32.0
22479,Ohio,39,33439,2044,32.0
22480,Ohio,39,33915,2098,32.0
22481,Ohio,39,34566,2131,32.0
22482,Ohio,39,35034,2149,32.0
22483,Ohio,39,35513,2155,32.0
22484,Ohio,39,35984,2206,32.0
22485,Ohio,39,36350,2258,32.0
22486,Ohio,39,36792,2299,32.0
22487,Ohio,39,37282,2339,32.0
22488,Ohio,39,37758,2355,32.0
22489,Ohio,39,38111,2370,32.0
22490,Ohio,39,38476,2377,32.0
22491,Ohio,39,38837,2404,32.0
22492,Ohio,39,39162,2421,32.0
22493,Ohio,39,39575,2457,32.0
22494,Ohio,39,40004,2490,32.0
22495,Ohio,39,40424,2508,32.0
22496,Ohio,39,40848,2554,32.0
22497,Ohio,39,41148,2557,32.0
22498,Ohio,39,41576,2573,32.0
22499,Ohio,39,42010,2597,32.0
22500,Ohio,39,42422,2611,32.0
22501,Ohio,39,43122,2633,32.0
22502,Ohio,39,43731,2667,32.0
22503,Ohio,39,44262,2697,32.0
22504,Ohio,39,44808,2700,32.0
22505,Ohio,39,45537,2704,32.0
22506,Ohio,39,46127,2735,32.0
22507,Ohio,39,46759,2755,32.0
22508,Ohio,39,47651,2772,32.0
22509,Ohio,39,48638,2788,32.0
22510,Ohio,39,49455,2804,32.0
22511,Ohio,39,50309,2807,32.0
22512,Ohio,39,51046,2818,32.0
22513,Ohio,39,51789,2863,32.0
22514,Ohio,39,52865,2876,32.0
22515,Ohio,39,54166,2903,32.0
22516,Ohio,39,55257,2903,32.0
22517,Ohio,39,56183,2907,32.0
22518,Ohio,39,57151,2911,32.0
22519,Ohio,39,57956,2927,32.0
22520,Ohio,39,58904,2970,32.0
22521,Ohio,39,60181,2991,32.0
22522,Ohio,39,61331,3006,32.0
22523,Ohio,39,62856,3032,32.0
22524,Ohio,39,64214,3036,32.0
22525,Ohio,39,65592,3058,32.0
22526,Ohio,39,66853,3064,32.0
22527,Ohio,39,67995,3069,32.0
22528,Ohio,39,69311,3075,32.0
22529,Ohio,39,70601,3103,32.0
22530,Ohio,39,72280,3112,32.0
22531,Ohio,39,73822,3132,32.0
22532,Ohio,39,74932,3174,32.0
22533,Ohio,39,76168,3189,32.0
22534,Ohio,39,77215,3219,32.0
22535,Ohio,39,78742,3235,32.0
22536,Ohio,39,80186,3256,32.0
22537,Ohio,39,81746,3297,32.0
22538,Ohio,39,83184,3297,32.0
22539,Ohio,39,84073,3307,32.0
22540,Ohio,39,85177,3344,32.0
22541,Ohio,39,86497,3382,32.0
22542,Ohio,39,87893,3422,32.0
22543,Ohio,39,89626,3442,32.0
22544,Ohio,39,91159,3489,32.0
22545,Ohio,39,92087,3515,32.0
22546,Ohio,39,93031,3529,32.0
22547,Ohio,39,93963,3539,32.0
22548,Ohio,39,95106,3570,32.0
22549,Ohio,39,96305,3596,32.0
22550,Ohio,39,97471,3618,32.0
22551,Ohio,39,98675,3652,32.0
22552,Ohio,39,99969,3668,32.0
22553,Ohio,39,100848,3669,32.0
22554,Ohio,39,101731,3673,32.0
22555,Ohio,39,102826,3708,32.0
22556,Ohio,39,104248,3734,32.0
22557,Ohio,39,105426,3755,32.0
22558,Ohio,39,106557,3784,32.0
22559,Ohio,39,107674,3824,32.0
22560,Ohio,39,108287,3826,32.0
22561,Ohio,39,109062,3832,32.0
22562,Ohio,39,109923,3871,32.0
22563,Ohio,39,110881,3907,32.0
22564,Ohio,39,112003,3929,32.0
22565,Ohio,39,113046,3955,32.0
22566,Ohio,39,114165,3975,32.0
22567,Ohio,39,114802,3978,32.0
22568,Ohio,39,115651,3986,32.0
22569,Ohio,39,116495,3996,32.0
22570,Ohio,39,117584,4044,32.0
22571,Ohio,39,118828,4076,32.0
22572,Ohio,39,120124,4105,32.0
22573,Ohio,39,121340,4126,32.0
22574,Ohio,39,122262,4128,32.0
22575,Ohio,39,123157,4138,32.0
22576,Ohio,39,124610,4165,32.0
22577,Ohio,39,125767,4176,32.0
22578,Ohio,39,127112,4226,32.0
22579,Ohio,39,128444,4248,32.0
22580,Ohio,39,129785,4256,32.0
22581,Ohio,39,130558,4259,32.0
22582,Ohio,39,131336,4276,32.0
22583,Ohio,39,131992,4298,32.0
22584,Ohio,39,132965,4324,32.0
22585,Ohio,39,134086,4354,32.0
22586,Ohio,39,135326,4403,32.0
22587,Ohio,39,136568,4411,32.0
22588,Ohio,39,137405,4415,32.0
22589,Ohio,39,138484,4419,32.0
22590,Ohio,39,139485,4506,32.0
22591,Ohio,39,140518,4555,32.0
22592,Ohio,39,141585,4580,32.0
22593,Ohio,39,142596,4608,32.0
22594,Ohio,39,143547,4612,32.0
22595,Ohio,39,144309,4615,32.0
22596,Ohio,39,145165,4623,32.0
22597,Ohio,39,145850,4635,32.0
22598,Ohio,39,146753,4687,32.0
22599,Ohio,39,147744,4715,32.0
22600,Ohio,39,148894,4734,32.0
22601,Ohio,39,150009,4740,32.0
22602,Ohio,39,150809,4741,32.0
22603,Ohio,39,151802,4746,32.0
22604,Ohio,39,152907,4783,32.0
22605,Ohio,39,153987,4804,32.0
22606,Ohio,39,155314,4817,32.0
22607,Ohio,39,156809,4905,32.0
22608,Ohio,39,157966,4925,32.0
22609,Ohio,39,158907,4925,32.0
22610,Ohio,39,159964,4931,32.0
22611,Ohio,39,161299,4947,32.0
22612,Ohio,39,162723,4970,32.0
22613,Ohio,39,164262,4983,32.0
22614,Ohio,39,166102,4994,32.0
22615,Ohio,39,167458,4997,32.0
22616,Ohio,39,168749,4999,32.0
22617,Ohio,39,170179,5005,32.0
22618,Ohio,39,171626,5017,32.0
22619,Ohio,39,173665,5033,32.0
22620,Ohio,39,175843,5038,32.0
22621,Ohio,39,177991,5054,32.0
22622,Ohio,39,180225,5067,32.0
22623,Ohio,39,181787,5067,32.0
22624,Ohio,39,183624,5075,32.0
22625,Ohio,39,185639,5083,32.0
22626,Ohio,39,188005,5149,32.0
22627,Ohio,39,190430,5161,32.0
22628,Ohio,39,192948,5184,32.0
22629,Ohio,39,195806,5206,32.0
22630,Ohio,39,198115,5206,32.0
22631,Ohio,39,200231,5217,32.0
22632,Ohio,39,202740,5239,32.0
22633,Ohio,39,205347,5256,32.0
22634,Ohio,39,208937,5275,32.0
22635,Ohio,39,212782,5291,32.0
22636,Ohio,39,215697,5301,32.0
22637,Ohio,39,219000,5303,32.0
22638,Ohio,39,221909,5340,32.0
22639,Ohio,39,226138,5373,32.0
22640,Ohio,39,230209,5428,32.0
22641,Ohio,39,235170,5461,32.0
22642,Ohio,39,240178,5494,32.0
22643,Ohio,39,245727,5506,32.0
22644,Ohio,39,250268,5517,32.0
22645,Ohio,39,254974,5524,32.0
22646,Ohio,39,261482,5547,32.0
22647,Ohio,39,267356,5623,32.0
22648,Ohio,39,274457,5658,32.0
22649,Ohio,39,282528,5700,32.0
22650,Ohio,39,290243,5714,32.0
22651,Ohio,39,298096,5722,32.0
22652,Ohio,39,305364,5742,32.0
22653,Ohio,39,312443,5772,32.0
22654,Ohio,39,318828,5827,32.0
22655,Ohio,39,326615,5890,32.0
22656,Ohio,39,335423,5955,32.0
22657,Ohio,39,343286,5984,32.0
22658,Ohio,39,351419,5996,32.0
22659,Ohio,39,363304,6020,32.0
22660,Ohio,39,371908,6118,32.0
22661,Ohio,39,382743,6274,32.0
22662,Ohio,39,382743,6274,32.0
22663,Ohio,39,399808,6346,32.0
22664,Ohio,39,406703,6378,32.0
22665,Ohio,39,414432,6399,32.0
22666,Ohio,39,421063,6429,32.0
22667,Ohio,39,430093,6548,32.0
22668,Ohio,39,437928,6671,32.0
22669,Ohio,39,446859,6753,32.0
22670,Ohio,39,456963,6882,32.0
22671,Ohio,39,467432,6947,32.0
22672,Ohio,39,475024,6960,32.0
22673,Ohio,39,484297,7023,32.0
22674,Ohio,39,510018,7103,32.0
22675,Ohio,39,520112,7187,32.0
22676,Ohio,39,531850,7298,32.0
22677,Ohio,39,542209,7426,32.0
22678,Ohio,39,553461,7477,32.0
22679,Ohio,39,562727,7492,32.0
22680,Ohio,39,570602,7551,32.0
22681,Ohio,39,579357,7654,32.0
22682,Ohio,39,584766,7777,32.0
22683,Ohio,39,596178,7894,32.0
22684,Ohio,39,605862,7967,32.0
22685,Ohio,39,614429,8031,32.0
22686,Ohio,39,622806,8047,32.0
22687,Ohio,39,629354,8122,32.0
22688,Ohio,39,637032,8252,32.0
22689,Ohio,39,644822,8361,32.0
22690,Ohio,39,653650,8456,32.0
22691,Ohio,39,653650,8456,32.0
22692,Ohio,39,664668,8476,32.0
22693,Ohio,39,670525,8509,32.0
22694,Ohio,39,675044,8571,32.0
22695,Ohio,39,682570,8722,32.0
22696,Ohio,39,690748,8855,32.0
22697,Ohio,39,700380,8962,32.0
22698,Ohio,39,700380,8962,32.0
22699,Ohio,39,714673,9017,32.0
22700,Ohio,39,721481,9076,32.0
22701,Ohio,39,727423,9143,32.0
22702,Ohio,39,735003,9247,32.0
22703,Ohio,39,742817,9368,32.0
22704,Ohio,39,753068,9462,32.0
22705,Ohio,39,762603,9544,32.0
22706,Ohio,39,770977,9599,32.0
22707,Ohio,39,777065,9627,32.0
22708,Ohio,39,784957,9702,32.0
22709,Ohio,39,792938,9802,32.0
22710,Ohio,39,799639,9881,32.0
22711,Ohio,39,807293,9990,32.0
22712,Ohio,39,814442,10057,32.0
22713,Ohio,39,821507,10135,32.0
22714,Ohio,39,826754,10200,32.0
22715,Ohio,39,831066,10281,32.0
22716,Ohio,39,836055,10336,32.0
22717,Ohio,39,842433,10409,32.0
22718,Ohio,39,849704,10518,32.0
22719,Ohio,39,853982,10599,32.0
22720,Ohio,39,859841,10680,32.0
22721,Ohio,39,864322,10711,32.0
22722,Ohio,39,868656,10768,32.0
22723,Ohio,39,872918,10856,32.0
22724,Ohio,39,878284,10931,32.0
22725,Ohio,39,883716,11006,32.0
22726,Ohio,39,888591,11073,32.0
22727,Ohio,39,892781,11124,32.0
22728,Ohio,39,895792,11178,32.0
22729,Ohio,39,899079,11233,32.0
22730,Ohio,39,902736,11339,32.0
22731,Ohio,39,906727,11431,32.0
22732,Ohio,39,910847,11510,32.0
22733,Ohio,39,914530,11571,32.0
22734,Ohio,39,918079,11652,32.0
22735,Ohio,39,920217,11659,32.0
22736,Ohio,39,922143,11695,32.0
22737,Ohio,39,925350,11793,32.0
22738,Ohio,39,928631,11856,32.0
22739,Ohio,39,931437,12577,32.0
22740,Ohio,39,934742,15136,32.0
22741,Ohio,39,937541,16340,32.0
22742,Ohio,39,939350,16346,32.0
22743,Ohio,39,941265,16394,32.0
22744,Ohio,39,943291,16453,32.0
22745,Ohio,39,945107,16513,32.0
22746,Ohio,39,947389,16611,32.0
22747,Ohio,39,949695,16693,32.0
22748,Ohio,39,952306,16749,32.0
22749,Ohio,39,953767,16816,32.0
22750,Ohio,39,955378,16874,32.0
22751,Ohio,39,958153,16972,32.0
22752,Ohio,39,959995,17048,32.0
22753,Ohio,39,962404,17128,32.0
22754,Ohio,39,964380,17185,32.0
22755,Ohio,39,966154,17239,32.0
22756,Ohio,39,967422,17299,32.0
22757,Ohio,39,968874,17348,32.0
22758,Ohio,39,970583,16750,32.0
22759,Ohio,39,972605,16750,32.0
22760,Ohio,39,974480,16750,32.0
22761,Ohio,39,976230,17502,32.0
22762,Ohio,39,977738,17502,32.0
22763,Ohio,39,978471,17502,32.0
22764,Ohio,39,979726,17502,32.0
22765,Ohio,39,981619,17662,32.0
22766,Ohio,39,983487,17662,32.0
22767,Ohio,39,984934,17662,32.0
22768,Ohio,39,986740,17871,32.0
22769,Ohio,39,988298,17871,32.0
22770,Ohio,39,989191,17871,32.0
22771,Ohio,39,990340,17871,32.0
22772,Ohio,39,992223,17992,32.0
22773,Ohio,39,993681,17992,32.0
22774,Ohio,39,995785,17992,32.0
22775,Ohio,39,997336,18340,32.0
22776,Ohio,39,998819,18340,32.0
22777,Ohio,39,999751,18340,32.0
22778,Ohio,39,1001195,18340,32.0
22779,Ohio,39,1002822,18382,32.0
22780,Ohio,39,1004670,18382,32.0
22781,Ohio,39,1006171,18382,32.0
22782,Ohio,39,1008913,18526,32.0
22783,Ohio,39,1010603,18526,32.0
22784,Ohio,39,1011622,18526,32.0
22785,Ohio,39,1013119,18526,32.0
22786,Ohio,39,1015577,18609,32.0
22787,Ohio,39,1017566,18609,32.0
22788,Ohio,39,1020041,18609,32.0
22789,Ohio,39,1021718,18643,32.0
22790,Ohio,39,1024011,18643,32.0
22791,Ohio,39,1024011,18643,32.0
22792,Ohio,39,1026929,18643,32.0
22793,Ohio,39,1028800,18741,32.0
22794,Ohio,39,1030864,18741,32.0
22795,Ohio,39,1033606,18741,32.0
22796,Ohio,39,1035552,18827,32.0
22797,Ohio,39,1037600,18827,32.0
22798,Ohio,39,1039455,18827,32.0
22799,Ohio,39,1041389,18827,32.0
22800,Ohio,39,1043729,18917,32.0
22801,Ohio,39,1045945,18917,32.0
22802,Ohio,39,1048109,18917,32.0
22803,Ohio,39,1050112,18991,32.0
22804,Ohio,39,1052099,18991,32.0
22805,Ohio,39,1053175,18991,32.0
22806,Ohio,39,1054807,18991,32.0
22807,Ohio,39,1056606,19033,32.0
22808,Ohio,39,1058395,19033,32.0
22809,Ohio,39,1060119,19033,32.0
22810,Ohio,39,1061907,19122,32.0
22811,Ohio,39,1063433,19122,32.0
22812,Ohio,39,1064306,19122,32.0
22813,Ohio,39,1065702,19122,32.0
22814,Ohio,39,1067262,19188,32.0
22815,Ohio,39,1068985,19188,32.0
22816,Ohio,39,1070771,19188,32.0
22817,Ohio,39,1072312,19284,32.0
22818,Ohio,39,1074019,19284,32.0
22819,Ohio,39,1075004,19284,32.0
22820,Ohio,39,1075999,19284,32.0
22821,Ohio,39,1077284,19344,32.0
22822,Ohio,39,1078734,19344,32.0
22823,Ohio,39,1080121,19344,32.0
22824,Ohio,39,1081518,19428,32.0
22825,Ohio,39,1082815,19428,32.0
22826,Ohio,39,1083609,19428,32.0
22827,Ohio,39,1084322,19428,32.0
22828,Ohio,39,1085733,19441,32.0
22829,Ohio,39,1087182,19441,32.0
22830,Ohio,39,1088343,19441,32.0
22831,Ohio,39,1089357,19528,32.0
22832,Ohio,39,1090276,19528,32.0
22833,Ohio,39,1090894,19528,32.0
22834,Ohio,39,1091623,19528,32.0
22835,Ohio,39,1092616,19628,32.0
22836,Ohio,39,1093534,19628,32.0
22837,Ohio,39,1094742,19628,32.0
22838,Ohio,39,1095746,19709,32.0
22839,Ohio,39,1096617,19709,32.0
22840,Ohio,39,1097300,19709,32.0
22841,Ohio,39,1097867,19709,32.0
22842,Ohio,39,1098594,19753,32.0
22843,Ohio,39,1099580,19753,32.0
22844,Ohio,39,1100312,19753,32.0
22845,Ohio,39,1100972,19861,32.0
22846,Ohio,39,1101557,19861,32.0
22847,Ohio,39,1101934,19861,32.0
22848,Ohio,39,1101934,19861,32.0
22849,Ohio,39,1102556,19861,32.0
22850,Ohio,39,1102890,19923,32.0
22851,Ohio,39,1103380,19923,32.0
22852,Ohio,39,1104001,19980,32.0
22853,Ohio,39,1104380,19980,32.0
22854,Ohio,39,1104648,19980,32.0
22855,Ohio,39,1104903,19980,32.0
22856,Ohio,39,1105329,20021,32.0
22857,Ohio,39,1105720,20021,32.0
22858,Ohio,39,1106064,20021,32.0
22859,Ohio,39,1106411,20091,32.0
22860,Ohio,39,1106796,20091,32.0
22861,Ohio,39,1107047,20091,32.0
22862,Ohio,39,1107225,20091,32.0
22863,Ohio,39,1107521,20122,32.0
22864,Ohio,39,1107902,20122,32.0
22865,Ohio,39,1108146,20122,32.0
22866,Ohio,39,1108528,20166,32.0
22867,Ohio,39,1108736,20166,32.0
22868,Ohio,39,1108902,20166,32.0
22869,Ohio,39,1109025,20166,32.0
22870,Ohio,39,1109374,20213,32.0
22871,Ohio,39,1109697,20213,32.0
22872,Ohio,39,1110000,20213,32.0
22873,Ohio,39,1110292,20281,32.0
22874,Ohio,39,1110546,20281,32.0
22875,Ohio,39,1110700,20281,32.0
22876,Ohio,39,1110847,20281,32.0
22877,Ohio,39,1111124,20309,32.0
22878,Ohio,39,1111324,20309,32.0
22879,Ohio,39,1111903,20309,32.0
22880,Ohio,39,1112088,20344,32.0
22881,Ohio,39,1112289,20344,32.0
22882,Ohio,39,1112289,20344,32.0
22883,Ohio,39,1112499,20344,32.0
